parent;type;Attribute 1 Name;Attribute 1 Value(s);Attribute 1 Visible;Attribute 2 Name;Attribute 2 Value(s);Attribute 2 Visible;Attribute 3 Name;Attribute 3 Value(s);Attribute 3 Visible;Attribute 4 Name;Attribute 4 Value(s);Attribute 4 Visible;Attribute 5 Name;Attribute 5 Value(s);Attribute 5 Visible;Attribute 6 Name;Attribute 6 Value(s);Attribute 6 Visible;Attribute 7 Name;Attribute 7 Value(s);Attribute 7 Visible;Attribute 8 Name;Attribute 8 Value(s);Attribute 8 Visible;Attribute 9 Name;Attribute 9 Value(s);Attribute 9 Visible;Attribute 10 Name;Attribute 10 Value(s);Attribute 10 Visible;Attribute 11 Name;Attribute 11 Value(s);Attribute 11 Visible;Имя;Цена;Images;Categories;SKU;Tags;Tax class;В наличии?
77112;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Трикотаж;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-17/impg/ZNnaCfblfPc8GX2zoY4eN1ozJKMdE5WXyK79hg/hYhZfbR_XTU.jpg?size=87x130&amp&quality=96&amp&sign=21ccb91df6307c26fa90dd73ff5f5b4b&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;77112;Платье;УСН 6%;1
77112;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;77113;;;1
77112;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;77114;;;1
77112;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;77115;;;1
77112;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;77116;;;1
77112;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;77117;;;1
77112;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;77118;;;1
54993;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Трикотаж;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-6/impg/lEdf5e0DKrrSfd19xN_B5zIEmLevL3GqFlNzIw/iMIoxteEXy4.jpg?size=87x130&amp&quality=96&amp&sign=3dc94061b9e6d8cd45dc448860a74f54&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;54993;Платье;УСН 6%;1
54993;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;54994;;;1
54993;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;54995;;;1
54993;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;54996;;;1
54993;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;54997;;;1
54993;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;54998;;;1
54993;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;54999;;;1
22535;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Трикотаж;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-6/impg/Hu_TwKmzZZLxYRAVdgFS5NnR67kmsOsawdS2tA/tQuJGAjnYfo.jpg?size=94x130&amp&quality=96&amp&sign=95331e6f62bc3d5ecc513fb2a0236524&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;22535;Платье;УСН 6%;1
22535;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;22536;;;1
22535;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;22537;;;1
22535;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;22538;;;1
22535;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;22539;;;1
22535;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;22540;;;1
22535;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;;;22541;;;1
94893;variable;Пол;Женщинам;1;Размер;52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Толстовка;;https://sun9-84.userapi.com/sun9-14/impg/6yht6jq7w64gFnafaQ-FfNfui_fQbjH5B_lnWg/gHPPrhb4aKU.jpg?size=604x604&amp&quality=96&amp&sign=d1335ac5d647025bab7a2cef7f76362f&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Толстовки;94893;Толстовка;УСН 6%;1
94893;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;94894;;;1
94893;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;94895;;;1
94893;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;94896;;;1
42205;variable;Пол;Женщинам;1;Размер;52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Толстовка;;https://sun9-84.userapi.com/sun9-69/impg/Jp3VygYsvwSfVsJZFVuYaaVaTuMHGlHTEK9gYA/ABGiJ-c1fmg.jpg?size=604x604&amp&quality=96&amp&sign=3c34002ffd487a8b1d268e2b0a1b3596&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Толстовки;42205;Толстовка;УСН 6%;1
42205;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;42206;;;1
42205;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;42207;;;1
42205;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;42208;;;1
83880;variable;Пол;Женщинам;1;Размер;48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Трикотаж;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Спортивный;1;Костюм двойка;;https://sun9-84.userapi.com/sun9-48/impg/nuDaZI-9xkLExWJLSAzc20u7DYTAUD62PtB9CA/JFtej6-b1M0.jpg?size=455x604&amp&quality=96&amp&sign=0389e99af62bfab8e69fd185868352eb&amp&type=album;;83880;Костюм двойка;УСН 6%;1
83880;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;83881;;;1
83880;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;83882;;;1
83880;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;83883;;;1
83880;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;83884;;;1
83880;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;83885;;;1
26943;variable;Пол;Женщинам;1;Размер;48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Трикотаж;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Спортивный;1;Костюм двойка;;https://sun9-84.userapi.com/sun9-84/impg/lR2WwiEsam6Qig4rlPMQ2fib52X81U6efKg6_g/44G2hmlZZP0.jpg?size=97x130&amp&quality=96&amp&sign=f854c5cd9722f6b1b66bd2ffab935d17&amp&type=album;;26943;Костюм двойка;УСН 6%;1
26943;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;26944;;;1
26943;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;26945;;;1
26943;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;26946;;;1
26943;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;26947;;;1
26943;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;26948;;;1
94415;variable;Пол;Женщинам;1;Размер;48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Трикотаж;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Спортивный;1;Костюм двойка;;https://sun9-84.userapi.com/sun9-19/impg/EO5r8a32mVLrchUAk9fjGCFxfC0lqNZrtgZBNQ/C4-vSBERz58.jpg?size=129x130&amp&quality=96&amp&sign=96dadf2676ef228d35165f00bebee675&amp&type=album;;94415;Костюм двойка;УСН 6%;1
94415;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;94416;;;1
94415;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;94417;;;1
94415;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;94418;;;1
94415;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;94419;;;1
94415;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;94420;;;1
20149;variable;Пол;Женщинам;1;Размер;48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Трикотаж;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Спортивный;1;Костюм двойка;;https://sun9-84.userapi.com/sun9-52/impg/ZySFd7RyFB3D8HsU4QL_pGwk-UCnKm3pEvZO4g/QtJoqxg7tB4.jpg?size=98x130&amp&quality=96&amp&sign=f8916eeeee954741730fdbf906743543&amp&type=album;;20149;Костюм двойка;УСН 6%;1
20149;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;20150;;;1
20149;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;20151;;;1
20149;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;20152;;;1
20149;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;20153;;;1
20149;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;20154;;;1
87244;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;Карманы;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;105107;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-37/impg/NrtOtC9gwdKLrcfawd192cy17UrnfQR3_mBQFA/ztSBw6W5fZw.jpg?size=455x604&amp&quality=96&amp&sign=0ed96ccded88b9a58248d02456c491dd&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;87244;Платье;УСН 6%;1
87244;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;87245;;;1
87244;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;87246;;;1
87244;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;87247;;;1
87244;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;87248;;;1
87244;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;87249;;;1
87244;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;87250;;;1
85790;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;Карманы;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;105107;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-78/impg/PoKO4MnBU70a22MnjmxvL3mlEMaW2qqSOirWCg/KETMh8jwWnI.jpg?size=97x130&amp&quality=96&amp&sign=26999626d2df51b3f77799847d48182a&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;85790;Платье;УСН 6%;1
85790;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;85791;;;1
85790;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;85792;;;1
85790;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;85793;;;1
85790;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;85794;;;1
85790;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;85795;;;1
85790;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;85796;;;1
32765;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;Карманы;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;105107;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-58/impg/6Xdpod3QbnhGTfYOAfGwhesOLHdru_a1dzs8Dg/KSqJ6zWUYEk.jpg?size=97x130&amp&quality=96&amp&sign=255d6006fd346bb9e787421f9f46346f&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;32765;Платье;УСН 6%;1
32765;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;32766;;;1
32765;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;32767;;;1
32765;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;32768;;;1
32765;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;32769;;;1
32765;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;32770;;;1
32765;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;32771;;;1
56609;variable;Пол;Женщинам;1;Размер;50, 52, 54, 56, 58, 60;1;Характеристики;Карманы;1;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;105107;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-85/impg/D_IQVJqbGQVZgXT6HjYIyLCZfrhPFcWUN-ww9w/hmebFuKla28.jpg?size=97x130&amp&quality=96&amp&sign=38142a236bca367fd60016c9929b64e3&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;56609;Платье;УСН 6%;1
56609;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;56610;;;1
56609;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;56611;;;1
56609;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;56612;;;1
56609;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;56613;;;1
56609;variation;;;;Размер;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;56614;;;1
56609;variation;;;;Размер;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;56615;;;1
32943;variable;Пол;Женщинам;1;Размер;42, 46, 48, 50;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Люрекс;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-33/impg/Ess-Dwg4mRAQOzVpyjzVGcggghXo2VUSAKUggw/dQTx_osmKbI.jpg?size=602x604&amp&quality=96&amp&sign=8dd8b454a9c806d2cedfbf9ef61d83b8&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;32943;Платье;УСН 6%;1
32943;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;32944;;;1
32943;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;32945;;;1
32943;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;32946;;;1
32943;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;32947;;;1
37897;variable;Пол;Женщинам;1;Размер;42, 46, 48, 50;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Люрекс;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-28/impg/AdWrcVqq_WvHV2hD0PApfFL9BuS25NVsTKI6Wg/g8db42evM94.jpg?size=130x115&amp&quality=96&amp&sign=6c880210a4fddfa328443197334eeb2f&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;37897;Платье;УСН 6%;1
37897;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;37898;;;1
37897;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;37899;;;1
37897;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;37900;;;1
37897;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;37901;;;1
64003;variable;Пол;Женщинам;1;Размер;42, 46, 48, 50;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Люрекс;1;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-63/impg/sekHjLTse_CuvKORgd3dSUO8KzEwUgIhdRRmBQ/R52b0_2D0G0.jpg?size=130x130&amp&quality=96&amp&sign=1702690c14b55913e881226a05c2a10b&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;64003;Платье;УСН 6%;1
